,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
"Diosdado Macapagal-January 25, 1965",0.27799068460189047,-0.07765077142383983,-0.10069136595762399,-0.10804587099994845,0.0054612435320231375,0.0020747040101895087,-0.06496468359691095,-0.07890803177715228,0.08074429605495756,0.23121307153151663,0.14699775929716755,-0.06078849249649571,-0.17901697756352533,0.09373911464191773,-0.04927726113703084,-0.12440237151718594,-0.04824711887879598,0.05496532760361049,-0.0021852833436636424,-0.05951780376865839,0.008988464096986613,-0.00977326259579767,-0.0002954318265767478,-0.0157775622976016,0.022101979207792704,-0.06009923924942556,-0.013204218045380148,0.10932691586526723,0.016463681767243398,-0.06430636807311575,-0.05518143570236706,-0.087403738918107,-0.001063196614953072,-0.008453186652715076,0.03421010884840039,0.00855623377733998,-0.03942315982256064,-0.04038102244647579,-0.049749390938858794,0.06277019043512118,-0.02255268598059237,-0.1151035720173935,-0.04871743961183475,-0.014511477786209932,-0.06220442560120739,0.12174547495526221,0.06659041641266696,0.06032412495426678,-0.06508828161970769,-0.009566324424652172,0.014614260318877954,-0.030958124163588938,0.01874294218538584,0.053563198535353476,-0.1670424533467531,0.04259327024233731,-0.017730332205177862,-0.09949764098990385,0.13455835896006907,0.13348544504004478,-0.09840893127945587,0.06710703264230408,0.08118761890381687,-0.26529925417421113,0.0848593655557312,-0.1829877121969103,0.07503923548017985,0.025753050325631476,-0.15119951446994345,-0.3140566770306158,0.03829643329511099,-0.11348437008735913,0.1394112787094204,-0.2019616729503872,-0.3122998876019483,0.18311214284240074,0.1904429130057704,0.03488483271257027,0.2106538214920122,-0.0966090751176642,-0.050145120750810006,-0.00551868473363264,0.046200227044931125
"Ferdinand E. Marcos-January 24, 1966",0.15657847879438463,-0.015336189007214401,-0.07127903573023696,-0.01951892881047819,-0.011666354652089003,0.02360437043804459,-0.04632948284669159,-0.05614065000926905,0.0006970545402950169,0.04920408480506635,-0.07578168954162716,0.004812829487308497,-0.06184149679482682,-0.04621462429932744,-0.023910904818345527,0.0338488266745779,-0.15377648308911387,-0.25316773427155864,0.12744673082180097,0.17900123972525117,0.10662806384421349,0.11820950514524835,0.009622887472606138,0.31166927311716247,-0.20318869090099395,0.060633333845287816,-0.14131643309888683,-0.07754110431424993,0.40528377515845515,0.23595195418282391,-0.1107589620748933,0.02935876482090124,0.02402305449289386,-0.13912058922519385,-0.13306617489989864,-0.2601164606203623,-0.1032649345920074,0.037336404343955513,0.08161801147245303,-0.2571519060117566,0.003929177632184644,0.09427641272054814,0.15566992678619607,-0.040614586222253946,0.05544591513899414,-0.2113461344255132,-0.023834374395389643,0.07508392474525123,0.05909291966325578,-0.20764708530429304,0.0672955459094351,-0.10408966898047721,0.019989373210110874,-0.04215100987230497,-0.03801563644137887,0.013119939789353956,0.08181945234876747,-0.0648838704292745,0.07764483281595631,0.059915376815960035,-0.04821684107357247,0.0276110039285342,0.017438127955539277,0.028095857031517887,-0.016766665668301595,0.0031907614543879147,-0.008995044795865163,-0.04938389137190067,-0.07375367242403998,-0.01014430469320709,-0.011838762991240901,0.035066557426660296,0.0021782409181202458,-0.04590092377706237,-0.032171184528265256,0.013397519024387631,0.02276805698049044,0.002290836216949458,0.023552822185593278,-0.008224092674189696,0.03050029351192147,0.013086235052263362,0.026137210690894547
"Ferdinand E. Marcos-January 23, 1967",0.2502653383611413,-0.041350236198009864,-0.11923954150875418,-0.07327208322704734,-0.017248087909141428,0.04743616086799965,-0.15330848686094178,0.12071119932376266,-0.02635969586295075,0.07787032521401793,-0.05421786674546505,0.02418162733586848,-0.050688351117489025,-0.04480364740116006,-0.04068683184857319,-0.08385879351286823,-0.08296499570970409,-0.06030115400819829,0.04822035109127865,0.11705353884236873,0.0763870723817252,0.017320512703081575,-0.017611161475984623,0.13966320650253627,-0.04825269220396527,0.014018764161823917,0.02948567677200462,0.024972496336973425,0.09910856683548744,0.0473342130983509,-0.15370505179744612,-0.08095007990874804,-0.054072424921795426,-0.024954129930810424,-0.06136338171322292,-0.09467379261737775,-0.0034335083884429367,-0.09770037913008979,0.005389350768459005,0.06583515561180789,0.0018030198348992824,-0.03251819103040192,-0.024564992279721743,-0.004702013928469745,-0.14533036969742838,0.25388585167111083,-0.1441815826439636,-0.018401341731627954,0.10490360152635984,0.39939537801554426,-0.08012276429108664,0.3218130985995465,-0.006182554313589472,-0.005095426893104184,-0.0015193224791332104,0.03262097454834288,-0.0039692762001895115,0.000878519242853991,-0.08980708771312826,0.08032504468299013,0.16285665159189477,0.05515955455484583,-0.12990692724083758,0.03881808779545598,0.01300553070631527,-0.10145710289515543,-0.1991995036416766,0.3243061417474403,0.1460887962553748,0.1427872907092776,0.10205824918778773,-0.0953832479886594,0.02022402204836062,0.028026115023377506,0.058504599757577554,-0.012492608743828702,-0.09332796607864448,0.05669577176504915,0.146918617762766,0.009931837949600298,0.11878682223805805,-0.001955082450398022,-0.03718604448984791
"Ferdinand E. Marcos-January 22, 1968",0.33347016071579355,-0.046723235561784565,-0.20827760744592666,-0.09374135742364706,-0.019276979128884358,0.06105742834406196,-0.21626488279949904,0.13279096591105663,-0.05674571818791208,0.03737344186382101,-0.08295123724567037,-0.05464678109424504,-0.04775733633588312,-0.05951077636375168,-0.05281694171433788,0.040579036539454494,0.034457632135954964,0.044452580272887864,-0.03439855432811737,0.019869575062857674,0.054583828822689306,0.016061056138365247,0.03365723599008803,-0.0005032828637058598,0.030834135307111474,-0.0010541124513019145,-0.03780912124451332,0.006770436568507412,-0.008032931534756796,-0.004731538197832498,-1.1005793823355668e-06,-0.03340007522782323,-0.0141097725354429,-0.010101861810310595,-0.0057691405562033185,-0.035861440363603884,-0.03390240015352991,-0.002474255955840375,-0.01566376997215722,-0.024766697144279832,0.015152404200440176,0.011856247480855784,-0.029090103523065097,-0.02988712871715862,-0.07447015715957728,0.04000178386437864,-0.05225211993388324,-0.015059598240876533,0.03336622259491138,0.10666435062163251,-0.0999643459491356,0.05896171616400677,0.008637690971906519,0.06758865646353376,0.10739227909468355,-0.006725613459087012,0.03191147936360126,-0.029775943230884352,0.00021886917744748374,-0.04865632540493602,0.0009825430637728685,0.027490652767904643,0.0058289161599341215,0.06597136646060987,-0.06397317887411759,0.10120124017533019,0.14640167918797278,-0.13093426099567818,0.0007954784635811527,0.013651434242603419,-0.01937332813519681,0.1119731544950194,-0.08485265372879314,-0.03967754613912733,0.002881444213784818,0.15135128254383767,0.3969468934060742,-0.06616016095097964,-0.3856610943882722,0.03712622338086001,-0.2462748885591585,0.005830528867432993,-0.4365459053954656
"Ferdinand E. Marcos-January 27, 1969",0.3650245528613805,-0.040424340392374525,-0.19023142478306398,-0.09053881008339389,-0.010614657750152509,0.06068386866767217,-0.25091132042249387,0.2032324420812828,-0.08931506428491372,0.009265094074434443,-0.11140715551178694,-0.004479147669260981,-0.026858259433333247,-0.058918400372701706,-0.01888976569759505,0.0516512773848431,0.030060102122397195,0.015232935096961664,-0.0017453742782827589,0.02491563298395427,-0.0202773806237897,0.024679835508602355,-0.003437242723184509,-0.033273385540379716,0.005122761850890384,-0.025344135975718562,-0.027860123425822024,-0.006126219297320276,-0.024516300952756535,0.004959651772017221,0.0023993292092158096,-0.019806570948794452,0.0055179334535916495,0.041850529470067295,-0.0005147291948748663,-0.0007815186000289221,-0.012718129561347423,-0.011289078958100947,0.010654396970716308,0.018750903791117872,0.011057758244319796,-0.008412940272613651,0.008958313944534868,0.010853037427255645,-0.06459607624321129,0.04941472545084997,0.006895153862437974,0.004683503176314967,-0.001660566402665262,0.06930762587307755,-0.052555989002061446,0.033660596876499284,0.01010843664371126,0.012879283492884636,0.03783442517989097,-0.04395927017241027,-0.025770214027768124,0.025842521745066748,-0.025659010610382612,-0.08394450230184033,0.03893580999968393,-0.010916892095785249,0.033745064469108896,-0.011369837279414501,-0.05415963529493512,0.08981283266970254,0.09129929061068685,-0.17323287395430936,-0.0355887606457211,-0.05822711090312115,-0.032931567339852745,0.08082129666329275,-0.01835113537932449,-0.010855191762774281,0.02602727634825239,-0.03291849689704702,-0.034046098570814136,0.011114447284462241,-0.18559180641771844,0.01246747648367552,-0.08964981709676419,0.04216817294885324,0.731538428829507
"Ferdinand E. Marcos-January 26, 1970",0.31827141913284557,-0.0271651915675578,-0.19511366871008645,-0.07532027011077601,-0.004641447279153822,0.04447207978178724,-0.19295368776114552,0.15176800417146596,-0.0974690723223529,0.0427732091900397,-0.07428661468141927,0.008801966624778194,-0.01764383207550929,-0.04664494824730963,-0.042119133193591465,0.051590219517633255,0.058306315194439594,0.0296056554359366,0.007540852145977437,-0.02864635398284456,-0.03288794257968922,0.05480862583267931,-0.017433213985985557,-0.004749126792214422,0.020776919179238337,0.008301296664286943,-0.07180929759991228,-0.06302603280790718,-0.06639821081926592,-0.01795692255926208,0.02189469876193941,0.05729112963480126,-0.044757358818606,0.046497525291809755,0.007470782366210748,0.011045730823433679,0.016142612132711842,0.06715057417184958,0.04128246365312067,0.04091343243228778,0.0027007210532245963,0.03529830541681481,0.0063597952996957904,0.03649505374502609,-0.02658653934254498,-0.031421552090236074,0.04416644907229501,0.0455168805961511,0.03125457309081652,0.029900735802882456,-0.0669526272690041,-0.003909688320130569,0.006992194887721527,-0.07992193818116615,0.01126018270123776,-0.062285412336993334,0.007736078374932439,-0.018365812985292055,-0.0019320912408742016,-0.1507437870482648,0.04118850540514402,-0.10390666331091522,0.06407246528146891,-0.0061576160167416604,-0.05580635231893139,0.14866008951935564,0.12051379427533655,-0.33118801772393364,-0.009968853026874839,-0.08962820341854252,-0.15584587666429728,0.07647479181749914,0.08646885688831772,0.0668305735153699,-0.0389328530726298,-0.11290541256961203,-0.3467190342821337,0.0633824946721412,0.48017428316551314,-0.0806852354666415,0.04111368681027764,-0.10506197435898407,-0.2740091441208403
"Ferdinand E. Marcos-January 25, 1971",0.27590094125951997,-0.020536803239549633,-0.16789985538226615,-0.04158745280046307,-0.002760098869408429,0.03897811613462341,-0.1967009873297345,0.2126207849066218,-0.10701284509754747,0.011558274035990914,-0.08694775716641252,0.00910345171345182,0.001938853511849229,-0.06816585640474661,-0.025945510048022685,0.10391997705307564,0.027916116865795943,-0.02325574455905441,0.015512894139386368,-0.021770543481948606,-0.09382451011517855,0.002540608246096158,-0.007747904983563431,-0.05061596567815092,0.018982019211975888,-0.03731415204590891,0.008577652573452449,-0.006008909542227224,-0.1129997375946051,0.014636853524670633,0.10046170419930947,0.08377885811223468,0.0011168428217546323,0.047811894451232774,0.084793843379818,0.07056498487343382,0.0624136867577412,0.0021130396276967433,-0.012910153145472857,-0.047628549823302495,-0.017206250013565166,-0.024330116579711243,0.11174418297559888,-0.0041430116549549855,0.11200053589548344,-0.12802372491592778,0.043498483676165475,0.04301631400023081,-0.10474328673493481,-0.3054157786993021,0.11252445017794531,-0.1500757169014211,-0.1188149809745346,-0.011251674031982186,-0.0004003276910715456,0.03262245303622457,-0.05534517809925901,0.03030344782849065,-0.01838108333934528,-0.00820945866349926,-0.07211930560836907,-0.08027523464745175,-0.09716363838185899,-0.000674676846985925,0.0507822091763026,-0.17845231964953984,-0.23288810341600333,0.33873681709549325,0.09455272766364368,0.11100725647715054,0.05866795384488522,-0.18177608755308158,0.006178937046759897,0.01745002830186881,0.06899858951438798,0.06133340332323283,-0.05126187021753376,0.03995049452275972,0.12406040043532326,0.06016690968741688,-0.42728208617804037,0.05710735862071163,-0.03433394205533013
"Ferdinand E. Marcos-January 24, 1972",0.3443883710031401,-0.009984830572417041,-0.19083511737176312,-0.03576981847996476,-0.005053271133595174,0.04941517605287207,-0.14859730681815947,0.18222756956616076,-0.09374743667411957,-0.021481661285578848,-0.045483373195545435,-0.017472926806186093,0.03795207744070227,-0.04326682116179511,-0.06608467915917704,0.031837239174678886,-0.006286695985884629,0.02928055017645078,-0.0010242661434048837,0.02621122124704853,-0.03103558570044062,0.0023324179462326042,0.03173417230286193,-0.08348452383583349,0.04236206491574566,-0.0003851585881089872,-0.0006401628327102585,0.027227794901662584,-0.08602460159883493,-0.03421461137890285,0.07832423921215066,0.012410207098783562,0.020369566380827816,0.06745988556146414,0.03480579195203024,0.08341274720329311,0.0530767619548775,0.0029269036574667067,-0.044334716489762276,0.007910031912716985,-0.010661048015368066,-0.07024861046614488,0.056011629097182714,0.018144267454112913,0.08431409224958691,-0.0769812163683657,0.006082453509242186,-0.022076381400597866,-0.048457987181401284,-0.20149081775840533,0.0666016572462518,-0.10986920185609937,-0.046441832262550276,0.039095129962459015,-0.023271764347677425,0.027832819516042075,0.01827969349601584,0.0445177348193217,0.01672232228825268,0.08303624471387398,-0.06807264160535567,0.02294125845131526,-0.06624513844756195,-0.06254158207230866,-0.015841012463596617,-0.07971608026229705,-0.041985098328867786,0.1011571857607679,-0.08252393881956267,0.0543261995300222,0.07906101030247738,0.03257424933444183,-0.06322858858951495,0.029901522731083666,-0.05858982975874998,-0.08275237471474203,0.0864872506726047,-0.07678278368214647,-0.15768897151043892,-0.04589500074043121,0.7153892345219934,-0.0435724431934615,-0.07249934355983419
"Ferdinand E. Marcos-September 21, 1973",0.15111043642216576,0.05720595419176664,-0.09071653915405667,0.1101739455485089,-0.03761947886613717,0.03692314883815231,0.00038724983808235253,0.0867054451288789,-0.0737765118566828,-0.13064653594922093,0.2216456546188319,-0.05915690278670351,0.09348287526892889,0.06813942171580208,0.056325513388331035,-0.03242744021006498,-0.05970806918195451,-0.06420718908731574,0.15050101151847403,0.05794627488203262,-0.07783080901210918,-0.037650629519815626,-0.1868967022726956,0.06565851113799379,-0.12367795624672014,-0.05314931311522204,0.4107293544452273,0.06658827562501278,0.0721671829271803,0.19306113172479236,0.021379633651352644,0.07494182431210222,0.10321171204103673,-0.1449440567676449,0.06742600815982445,0.19683435145311345,-0.111791037235813,-0.048284716742141603,-0.10589696618742284,-0.08187980733141138,0.14028656503778164,-0.2395133272368971,-0.06331763031970246,0.12763811467346928,0.23671873981098554,0.2037312979572041,0.0948133497997852,-0.07779455856215498,0.1657891072980429,0.024960253977455084,0.2425537281312994,0.1002526786048206,-0.22505971197851482,-0.05690398952186751,-0.09165097658053843,0.039049364394615496,0.02454680215121154,-0.03181684966834867,0.05877901706485743,-0.03325391403478709,-0.03814077029347387,-0.04062888125156504,0.08386726016215361,-0.00036904758848352776,-0.06084395341613111,0.049222867014895526,0.0902518950924419,-0.10238557983406095,0.03842321623530218,0.04154387358818427,-0.04205153253686602,0.023067732117508545,0.029083931546961123,0.00688812203080083,0.03630947501831831,0.03209714275267786,0.004109100546131958,-0.014939689000297275,-0.009792931667388021,-0.00339185305150073,-0.03179789625992506,-0.011368759464008954,-0.0229669695606536
"Ferdinand E. Marcos-September 21, 1974",0.10844221599172435,0.03518547317735493,-0.023659539038201186,0.11906073467798034,-0.03845640866998099,0.05289747560014513,-0.013133382247360327,0.04072234266046948,-0.0565983990434465,-0.14000488762654278,0.3099335782124317,-0.04463933093271743,0.18049847116843382,0.07761284120757693,-0.0058964734159639405,-0.020884053777241826,-0.028541555886915343,-0.03932973225810253,-0.07088604108155455,0.04235620398484608,0.18444241228760733,-0.10164954362759636,-0.006873764373707282,0.044340860637053614,-0.1291642886164305,-0.04203850092393595,-0.2452591183988888,-0.008142169352510472,-0.24876589444846162,0.32733636977763836,0.1889017631562829,-0.17474918891479296,-0.3598711172885798,0.23770896822334492,0.16761309191592133,-0.2053178415347174,-0.02558450175565216,-0.008489499012100358,0.047613395516708644,-0.019426660157905718,0.015028004894707271,-0.05441137327859809,-0.01152933605114834,0.07342577929999856,0.09536939231428614,-0.1608598749692176,0.09673072767119488,-0.15650247315299204,0.1027922613419909,0.20418840044676392,0.006045669618771257,-0.10761588777145156,0.07782130932820279,0.0490927642419132,-0.033322100225827656,0.06540818687650779,-0.00923657685000592,-0.014066394160935927,0.021241032419618822,0.05338492534140013,0.028549776720717474,0.02052723817970782,-0.0022105134180583704,-0.01909146628240677,0.0858486446531442,-0.02053921095875137,-0.047189216356407035,-0.015547961067105027,0.02181176957995956,-0.047224747342969366,-0.011916856722667176,-0.023825349124766828,0.010161745879392961,-0.02235786210729607,-0.02427328790516524,-0.003860557078902489,-0.017032948485498748,-0.0058044300533621395,-0.02327789738903189,-0.0042505076698673,-0.029028123179917455,0.005211479507647286,0.005979141438565722
"Ferdinand E. Marcos-September 19, 1975",0.10983474180321845,0.04896558101498684,-0.052509481373346975,0.15897336639006002,-0.08035737791670443,0.04670546095546024,0.029063597584478143,0.07854452854265027,-0.037542374501086155,-0.11441591288314652,0.3993263497003791,0.0024199867537771113,0.21897401252704185,0.07200897721051151,0.1164672878242342,-0.06273607296587706,-0.009466534707592915,-0.073986428553777,-0.06940711791270796,0.06357925176740736,0.1237407970841314,0.03364011583069603,0.05330852282909453,-0.04017434405693342,-0.09095096468991128,0.08035088161501266,-0.09682481972105954,0.16106642525950662,-0.007504166399897163,0.09551193480725488,0.12431152497184124,-0.0768917482683952,0.0946499081979569,-0.004483107239008765,-0.13470516301932714,0.07470638779278685,-0.0098353315231759,0.02131234101554869,0.014837063524409467,0.01421475714619534,-0.007234248196839064,0.2236707508758479,0.11600147254319906,-0.14246352969526302,-0.2330627413798842,0.29748311877410794,-0.01205261698022682,0.2474027822332009,-0.25373205200560184,-0.23327609306333755,-0.19162558084561437,0.08722628629206317,-0.1556847415955567,-0.07978737482851621,-0.06983790314119478,-0.08557924081493619,-0.05638160370927606,0.025886664424933148,-0.04824026916927973,-0.098888961743783,0.04541208022127646,0.020367379951232528,-0.05562490159656852,0.0416655446355903,-0.06361098811356143,-0.02512946969694783,-0.01552211905247019,-0.009007289848822271,-0.09625271265018584,0.026076445864583544,0.025749031276005193,0.07960263972601729,-0.046185306127889875,0.0184086752165882,0.006037689205052884,-0.009672180427301925,0.047515630213601036,-0.010436710370809885,0.057246134400484705,0.006217025695045977,-0.014067457824352871,0.00193585379004832,-0.006086283114178023
"Ferdinand E. Marcos-September 21, 1976",0.17087379826804147,0.09121944353918264,-0.11876618930911712,0.15908490844874715,-0.0423208877211904,0.020083886802924496,-0.03952998813007913,0.13656087350328147,-0.06016351601489489,-0.10279122284324513,0.1562261198728761,-0.046469978498692686,0.018517986729933718,0.08558588024289844,0.058761060468737664,0.025466981285728836,0.016135588290494874,-0.0015022102836611119,0.0175386417901828,-0.09286386723549074,-0.16500376219372992,-0.04543681017227028,0.0904110604788145,-0.024883346693866173,-0.04882412125478559,0.03821196714813631,0.21255009491062915,-0.005379436791538115,0.10490442559382182,-0.0767555660922975,-0.038637249144220724,0.06293005610043814,0.11392689078604254,-0.23148599681360832,-0.009899370745215045,0.06955969636181254,0.005095478524618708,-0.1079011616475195,0.09797118228441094,0.041451793256289525,0.006282067509297474,0.32520956851757016,-0.17860613857586502,-0.05204167013847816,0.01888720911504235,-0.28706747776149166,0.11526409061193642,0.0283182079346065,0.021676002499048237,0.2281218265347073,-0.1730357067531927,-0.13538977964373008,0.3635113678351654,-0.0530774185899163,-0.288209626233713,0.07896178372538798,-0.10051520003670926,0.1458344851714669,0.07829990526374977,0.0802140208978477,0.0073009720678687915,0.038303390006176385,-0.05874815293811622,-0.05948348095200101,-0.051280146087829145,-0.013009518828946574,-0.0632407036857105,0.03486376395903838,-0.040381803004218494,0.022842987633400872,0.0005721654518883366,-0.0245298638014739,-0.010365090895312045,0.015002200094353768,-0.024848455887478017,-0.06284349021437165,-0.010030671745147417,0.011124514452900094,-0.04594422419685838,0.014458703924448436,-0.03834278541287241,-0.00759155901202577,-0.022139232274579354
"Ferdinand E. Marcos-September 21, 1977",0.16938829715713127,0.10078325020079909,-0.11279155800380973,0.22402136639562806,-0.10356051660056761,0.041447650085863694,0.027170183844520225,0.08297573088868794,-0.046544634317577084,-0.13678041139736039,0.31306720876216615,-0.04138766829117284,0.09265586418535182,0.04516995389465065,0.03127080862348607,0.030327060990951036,-0.020345853258499906,-0.10988708383202551,-0.05145555016727837,-0.06275576277971538,-0.11193777680305804,0.03926311413499415,0.018926164296065338,-0.08445252561814226,0.1325925796654838,0.006181776362321737,-0.014784427391643404,-0.07882917259477516,0.14887786996175417,-0.24880008656112712,-0.13255871433200567,0.02500410625503012,0.054543247501978954,-0.016433735191026616,0.003285694723741394,-0.11320054259584507,0.005504690523317986,-0.030202536539134572,0.005934204260648645,-0.048768033662354986,-0.021249188723056863,0.018190556910194625,0.04740211320662708,-0.033425347249526685,-0.08091047507516624,-0.07183277224761013,-0.19395298727509772,-0.1569745726350281,-0.047884565536295304,-0.03169523467166086,0.0971102540164995,0.0392849107296216,0.03772007401546925,0.06970455795540738,0.39114543025060233,-0.0299370624873541,0.05443326371150315,-0.14923552399225384,-0.0800460333270109,0.017997347843615803,-0.07073442511822738,-0.03629522017296819,0.08691402967791635,0.09737743670061842,0.10265911847909114,0.011126688742532486,0.07994036592401176,0.03181544709112782,0.20062557978542225,-0.02466686649364755,-0.1294672921415231,-0.21636966216357525,0.24027359044914823,-0.16112526330818294,-0.16234205032840757,-0.045580568008954665,-0.07675160689566389,0.042176237432586916,-0.08306522334209937,-0.018236064059928208,0.034032864005074256,-0.00452662358926525,0.009495997774245852
"Ferdinand E. Marcos-June 12, 1978",0.1585472757687565,0.0932154821958561,-0.08086803076414326,0.349056221592229,-0.14631820686952626,0.05461010243829995,0.10814891812661588,0.02082111580307388,-0.0005534981062953167,-0.11372755953646616,0.07409197648624676,-0.004913828651560968,0.023978768057298844,0.005444265793365163,-0.1119424853511611,0.04126286748165134,-0.06600215079335313,-0.07751597308531334,0.06230690261306521,-0.07956070008380388,-0.15774345061649217,0.042442818199690514,-0.025187448843113327,0.0066710421706538585,0.12557860643847032,-0.06782326843127173,-0.08671984686354398,-0.08843783990307717,0.06750519967345221,-0.2691957877696158,-0.1129746034987891,-0.0015878510190459707,-0.055259068180341486,-0.012007169955437639,0.03905114317618675,-0.19648260429444558,-0.06546282489851274,0.07455308848178974,0.013271693029673744,0.08131878147639779,0.01683909987206436,-0.17615457931270026,-0.0059415578704711805,0.04893154392742427,-0.016202073412444295,0.06871699280601502,-0.020082121826028452,-0.04969072474886604,0.08864721021403542,-0.03689789658997117,-0.006570215471969922,-0.0004384455376000211,0.02330722673110227,0.13331170624478667,0.06253464597937157,-0.05749704864758821,0.06909424118549423,0.015040537230639526,0.06425741059477613,0.06548577208383376,-0.0209556949843871,0.012777223878327807,-0.015868978356087263,-0.10490533253123487,0.0007075955041365266,-0.05746101785555461,-0.0606059216991156,0.019993852883372815,-0.22357129304494533,-0.12435283516852554,0.19583234868560562,0.2712414075547589,-0.3185326055676142,0.21619533683394535,0.23838626256889392,0.11688106335626466,0.010006296543056572,-0.017970117687689885,0.15368237799735252,0.016452379223482874,-0.07083073347705506,0.002562080512494705,0.011792373030019716
"Ferdinand E. Marcos-July 23, 1979",0.1256505679748318,0.06970514041475095,-0.05915047340973014,0.2061996481315693,-0.12689126668719616,0.037647199601151184,0.056550593873796996,0.037580489813910004,0.04499119630050024,-0.05383048017326365,-0.03899918396482249,0.03641177233453678,-0.043477377503306006,0.010329804543702435,-0.10351696616006774,-0.10153920798586277,0.06126830922748731,0.17171990189191386,-0.06719294906006025,0.07945220093487713,0.3041438654337175,0.049381822458433054,-0.05370727297559253,-0.00955859217800576,-0.03063801259594138,0.07233279268788563,0.0731118839810744,-0.04198079182508963,-0.023197679428645656,0.1912648010239017,-0.0976589256904249,-0.023835210563583717,0.1713940723324896,0.010764205492331421,-0.23268744930971846,0.26274066996007606,0.24292252831465302,0.26823567020091765,-0.05189995802307169,-0.21829944802778906,-0.12412477805642531,-0.24993466309056578,-0.2053824874150051,0.03901290101777182,0.07790867398564076,-0.1873822059154879,0.03127598265141305,0.04997441219809914,-0.20278945980911167,0.06593672753769658,-0.15057671953238608,0.07057013454027658,0.14467635342857357,0.0702324450761208,0.1792381029102813,-0.06160458984108795,0.06663725243866975,-0.055630199250602134,0.024793444620017015,0.06344120443198699,-0.0356432362700313,0.05252202458487384,0.060155760892862606,-0.012336396168365203,0.029935052758432695,0.023728500799531087,-0.05621754184007813,0.031064019369215455,0.006089157742138626,-0.06060945480480057,0.06740784545160725,-0.01546143282930772,-0.03717725161286941,0.0076176920675950135,0.019021250767393347,0.021523136646430956,-0.03572463557566468,-0.0052653339750461025,0.05813576735300658,0.01788401641878924,-0.03168558637579195,0.0074127639435558525,0.020500977171069364
"Ferdinand E. Marcos-July 28, 1980",0.13915030623436128,0.07504383488015191,-0.054388559844201226,0.16561225825215906,-0.09959606242861258,-0.006466833316381383,0.03418623994281749,-0.010462167035234386,0.03207356827952951,0.0021812684640437527,0.037724297513619436,0.016274146566910785,-0.014728994241689207,0.022716651896613687,-0.037600460839690424,-0.09864211151106014,0.22747386287722532,0.3473771244706904,-0.13056331343880428,-0.02866858216894226,0.34438674307790035,0.0889935370151832,0.144910670393163,0.07825542353936975,0.02283195665167557,-0.020945859924137597,-0.029934333059341865,0.05802057079658464,0.04719312778839855,-0.06765758449800348,-0.07002449741418096,0.1891909059606392,0.010409694170976666,0.1066753208834602,-0.16770584558932325,0.090995490088298,-0.02477922702040503,-0.043857028135987124,-0.06699953056632578,0.08446434676322162,-0.08862947583437468,0.07444277199622974,0.23699510869172113,-0.05056664507397425,-0.00256112575160692,0.034044740298348426,-0.26945280225333257,-0.18890192820043814,0.3261621487548344,-0.04722639381086887,0.23332073933198558,-0.10494529306028502,0.004918710232343428,-0.15900508995919677,-0.17349292844952582,0.07898823639746112,-0.048045787119054745,0.04912860536288552,0.040720015755283216,0.029232328126035687,0.008843363078721895,0.00837686694065397,-0.060954825877025456,-0.03551656341026491,-0.034830376501385076,0.019193383688542322,0.04425314253918678,0.008503960442794917,-0.06114762108541745,0.031088242170861716,-0.05137616096882731,-0.0053277253927210095,0.028609677524120202,0.04983925970175662,0.03111429987047569,0.07329028785300194,-0.055034169206202674,0.05114722465446035,-0.0296738446350484,0.0036960681879895044,-0.05161006603961668,-0.013144952868024773,0.020677341877591893
"Ferdinand E. Marcos-July 27, 1981",0.13413123255806475,0.10012111752057855,-0.07211566094192072,0.31986437296548326,-0.16466764849835847,0.03757716344186243,0.12912917566182777,-0.06136721168499652,0.06286455969630562,-0.045118099697929036,-0.22016174644278097,0.05426570536019391,-0.18335161310922665,-0.03255868959602639,-0.20026215432397457,-0.02782174856948882,-0.0565348300104212,0.11602893246715826,0.12432490305742541,0.038092019079731976,-0.07584113352548223,-0.053032157885384845,-0.0222588685925768,0.001475518891616082,-0.058740856306297634,0.03526092478221114,0.04024686627096387,-0.04246988512928878,-0.04744932969716207,0.11424847048083933,0.05170277107274438,-0.043413330623044095,-0.03154723490366294,-0.01702080949587622,0.09479611117618576,-0.04058374768946051,-0.007072851184671376,-0.11888008470782788,-0.026372114019769733,0.00031891891543752614,0.011948420994915554,0.12229591094178564,-0.030089175645245728,0.009414123017945749,-0.005814732054406908,0.05169815049871855,0.020414782843826407,0.06458741448207163,-0.06320516626188658,0.014451795594258136,-0.0029488767039649445,0.049214995243773034,-0.08075351249709839,0.06119207709615929,-0.03352301005649709,-0.03203174739903342,0.04340659574792307,0.047897084099725123,-0.0765198808431867,-0.19290502093917017,0.053928123241079665,-0.01741107323333251,-0.16743585217033194,0.12256064293515134,0.39791330513507206,-0.06785600571388209,0.17684039380696387,0.015830635044157722,-0.3666452322865559,0.024451517905722822,-0.17752821852776227,-0.2196647311374255,0.1500378286010768,0.07890518708788405,0.04040679912291376,-0.056922418350859164,0.02028050155467994,0.03340129129999597,-0.06522127756051253,-0.013631948255706192,0.012459293607025506,0.0008688606723917129,-0.01401461870762981
